runnerId,runTime,latitude,longitude,altitude,distance,heartRate,speed,session
123,1697203688,61.51438739,23.78048105,107.5999985,6016.450195,180,3.676000118,XYZ
123,1697203689,61.51441296,23.78053176,107.4000015,6020.27002,180,3.694999933,XYZ
123,1697203690,61.51444112,23.7805699,107.5999985,6024,180,3.703999996,XYZ
123,1697203691,61.5144692,23.78060301,107.5999985,6027.580078,180,3.72300005,XYZ
123,1697203692,61.51449585,23.7806393,107.5999985,6031.120117,180,3.732000113,XYZ
123,1697203693,61.51452083,23.78068079,107.4000015,6034.680176,181,3.742000103,XYZ
123,1697203694,61.51454086,23.78073033,107.4000015,6038.129883,180,3.750999928,XYZ
123,1697203695,61.51455235,23.7807885,107.5999985,6041.399902,180,3.750999928,XYZ
123,1697203696,61.51456073,23.78084307,107.5999985,6044.439941,180,3.75999999,XYZ
123,1697203697,61.51456961,23.78090149,107.5999985,6047.700195,180,3.75999999,XYZ
123,1697203698,61.51457842,23.78096276,107.4000015,6051.089844,180,3.75999999,XYZ
123,1697203699,61.51458914,23.78102512,107.1999969,6054.600098,180,3.75999999,XYZ
123,1697203700,61.51459929,23.78108933,107.4000015,6058.169922,181,3.750999928,XYZ
123,1697203701,61.51461848,23.7812117,107.4000015,6064.97998,180,3.750999928,XYZ
123,1697203702,61.51461848,23.7812117,107.4000015,6064.97998,179,3.742000103,XYZ
123,1697203703,61.51462988,23.78127121,107.4000015,6068.390137,180,3.742000103,XYZ
123,1697203704,61.51463591,23.78134472,107.4000015,6072.350098,180,3.732000113,XYZ
123,1697203705,61.51463944,23.78141505,107.4000015,6076.109863,180,3.732000113,XYZ
123,1697203706,61.51463541,23.78149149,107.1999969,6080.200195,180,3.72300005,XYZ
123,1697203707,61.51462535,23.78155821,107,6083.919922,179,3.72300005,XYZ
123,1697203708,61.51460834,23.7816194,107.1999969,6087.660156,179,3.72300005,XYZ
123,1697203709,61.51458881,23.78167723,107.1999969,6091.430176,180,3.713999987,XYZ
123,1697203710,61.51456869,23.7817323,107.1999969,6095.120117,179,3.713999987,XYZ
123,1697203711,61.51454757,23.7817888,107.1999969,6098.930176,179,3.713999987,XYZ
123,1697203712,61.5145189,23.78191243,107,6106.27002,179,3.713999987,XYZ
123,1697203713,61.5145189,23.78191243,106.8000031,6106.27002,179,3.713999987,XYZ
123,1697203714,61.51451094,23.78198016,106.8000031,6109.97998,178,3.713999987,XYZ
123,1697203715,61.51450893,23.78205006,106.8000031,6113.689941,179,3.713999987,XYZ
123,1697203716,61.51450725,23.78211946,106.8000031,6117.390137,179,3.703999996,XYZ
123,1697203717,61.51450373,23.78218811,106.8000031,6121.060059,180,3.703999996,XYZ
123,1697203718,61.51449803,23.78225022,106.8000031,6124.419922,179,3.703999996,XYZ
123,1697203719,61.51449007,23.78230973,106.8000031,6130.910156,178,3.703999996,XYZ
123,1697203720,61.51448135,23.78236715,107,6130.910156,178,3.703999996,XYZ
123,1697203721,61.51446995,23.78242783,106.5999985,6134.379883,178,3.703999996,XYZ
123,1697203722,61.5144573,23.78248223,106.5999985,6137.600098,179,3.694999933,XYZ
123,1697203723,61.51444464,23.78254216,106.5999985,6141.080078,178,3.694999933,XYZ
123,1697203724,61.51442746,23.78259857,106.8000031,6144.629883,179,3.686000109,XYZ
123,1697203725,61.51440944,23.78265129,106.8000031,6148.089844,178,3.686000109,XYZ
123,1697203726,61.51439192,23.78270284,106.8000031,6151.419922,177,3.676000118,XYZ
123,1697203727,61.51435101,23.7827968,106.5999985,6158.140137,178,3.667000055,XYZ
123,1697203728,61.51435101,23.7827968,106.5999985,6158.140137,178,3.667000055,XYZ
123,1697203729,61.51430106,23.78286671,106.5999985,6164.850098,178,3.657999992,XYZ
123,1697203730,61.51427323,23.78289135,106.5999985,6168.209961,179,3.657999992,XYZ
123,1697203731,61.51427323,23.78289135,106.8000031,6168.209961,178,3.648000002,XYZ
123,1697203732,61.51424473,23.78291206,106.8000031,6171.569824,178,3.638999939,XYZ
123,1697203733,61.51421623,23.78292656,107,6174.819824,176,3.638999939,XYZ
123,1697203734,61.51418631,23.78293158,107,6178.180176,178,3.630000114,XYZ
123,1697203735,61.51413325,23.78294332,107.1999969,6184.120117,177,3.619999886,XYZ
123,1697203736,61.51413325,23.78294332,107.4000015,6184.120117,177,3.619999886,XYZ
123,1697203737,61.51410475,23.78294609,107.4000015,6187.299805,176,3.611000061,XYZ
123,1697203738,61.5140755,23.78293837,107.1999969,6190.580078,178,3.601999998,XYZ
123,1697203739,61.51404776,23.78292681,107.1999969,6193.740234,177,3.592000008,XYZ
123,1697203740,61.51401985,23.78290317,107.1999969,6197.069824,178,3.582999945,XYZ
123,1697203741,61.51396184,23.78285531,107.1999969,6203.990234,177,3.573999882,XYZ
123,1697203742,61.51396184,23.78285531,107.4000015,6203.990234,178,3.563999891,XYZ
123,1697203743,61.51393284,23.78283218,107.1999969,6207.390137,178,3.555000067,XYZ
123,1697203744,61.51390686,23.7828212,107.1999969,6210.339844,177,3.546000004,XYZ
123,1697203745,61.51388071,23.78280921,107,6213.330078,177,3.536000013,XYZ
123,1697203746,61.51385548,23.78278675,107,6216.379883,178,3.536000013,XYZ
123,1697203747,61.51382874,23.78276118,106.8000031,6219.640137,177,3.52699995,XYZ
123,1697203748,61.51377509,23.78271081,106.8000031,6226.180176,178,3.517999887,XYZ
123,1697203749,61.51377509,23.78271081,106.8000031,6226.180176,177,3.507999897,XYZ
123,1697203750,61.51371466,23.78266445,106.5999985,6233.339844,178,3.499000072,XYZ
123,1697203751,61.51371466,23.78266445,107,6233.339844,177,3.49000001,XYZ
123,1697203752,61.51368457,23.78264735,107,6236.819824,178,3.480000019,XYZ
123,1697203753,61.51365448,23.78263067,107,6240.290039,177,3.480000019,XYZ
123,1697203754,61.51362447,23.78261659,107.1999969,6243.709961,177,3.470999956,XYZ
123,1697203755,61.5135953,23.78260519,107.4000015,6247.02002,176,3.470999956,XYZ
123,1697203756,61.51356504,23.78259757,107.5999985,6250.399902,177,3.461999893,XYZ
123,1697203757,61.51353311,23.78259354,107.8000031,6253.959961,177,3.461999893,XYZ
123,1697203758,61.51350285,23.78259723,107.8000031,6257.330078,177,3.461999893,XYZ
123,1697203759,61.51347175,23.78260838,108.1999969,6260.850098,177,3.451999903,XYZ
123,1697203760,61.51344099,23.7826259,108.5999985,6264.399902,178,3.451999903,XYZ
123,1697203761,61.51340964,23.7826404,109,6267.97998,177,3.451999903,XYZ
123,1697203762,61.51338249,23.78264853,109.4000015,6271.02002,177,3.451999903,XYZ
123,1697203763,61.5133586,23.78264316,109.8000031,6273.689941,179,3.451999903,XYZ
123,1697203764,61.51333898,23.78261735,109.8000031,6276.25,178,3.451999903,XYZ
123,1697203765,61.51332381,23.78257611,110,6279.02002,178,3.443000078,XYZ
123,1697203766,61.51330914,23.78252422,110.1999969,6282.22998,178,3.434000015,XYZ
123,1697203767,61.51329573,23.78247385,110.1999969,6285.299805,179,3.434000015,XYZ
123,1697203768,61.51327981,23.7824166,110.4000015,6288.819824,179,3.424000025,XYZ
123,1697203769,61.51326388,23.78236128,110.5999985,6292.259766,180,3.414999962,XYZ
123,1697203770,61.51324745,23.78231074,110.5999985,6295.509766,179,3.405999899,XYZ
123,1697203771,61.51321367,23.78221091,110.4000015,6302.02002,179,3.395999908,XYZ
123,1697203772,61.51321367,23.78221091,110.4000015,6302.02002,180,3.395999908,XYZ
123,1697203773,61.51319423,23.78215668,110.5999985,6305.629883,180,3.387000084,XYZ
123,1697203774,61.5131788,23.7821032,110.4000015,6308.939941,181,3.387000084,XYZ
123,1697203775,61.51316497,23.78204713,110.5999985,6312.299805,180,3.387000084,XYZ
123,1697203776,61.51315307,23.78198686,110.5999985,6315.77002,180,3.378000021,XYZ
123,1697203777,61.51314335,23.7819219,110.4000015,6319.390137,181,3.378000021,XYZ
123,1697203778,61.51313522,23.78185635,110.4000015,6322.990234,181,3.378000021,XYZ
123,1697203779,61.51311963,23.78172744,110.1999969,6330.069824,180,3.378000021,XYZ
123,1697203780,61.51311963,23.78172744,110.4000015,6330.069824,179,3.378000021,XYZ
123,1697203781,61.51311041,23.78166843,110.1999969,6333.379883,181,3.378000021,XYZ
123,1697203782,61.51309071,23.78156014,110.1999969,6339.540039,180,3.378000021,XYZ
123,1697203783,61.51309071,23.78156014,110.1999969,6339.540039,181,3.378000021,XYZ
123,1697203784,61.51307093,23.78143365,110,6346.620117,181,3.378000021,XYZ
123,1697203785,61.51307093,23.78143365,110,6346.620117,180,3.378000021,XYZ
123,1697203786,61.51306523,23.7813671,110,6350.209961,180,3.368000031,XYZ
123,1697203787,61.51305961,23.78130038,110,6353.819824,180,3.368000031,XYZ
123,1697203788,61.51305249,23.78122838,109.8000031,6357.72998,179,3.368000031,XYZ
123,1697203789,61.51304738,23.78115596,110,6361.629883,180,3.378000021,XYZ
123,1697203790,61.51303849,23.78108321,110,6365.629883,181,3.378000021,XYZ
123,1697203791,61.51303313,23.78101422,110,6369.339844,180,3.378000021,XYZ
123,1697203792,61.51302575,23.78094507,110,6373.109863,179,3.387000084,XYZ
123,1697203793,61.51302081,23.78087969,110.1999969,6376.629883,179,3.395999908,XYZ
123,1697203794,61.51301678,23.78081121,110,6380.299805,179,3.395999908,XYZ
123,1697203795,61.51301167,23.78074491,110.1999969,6387.459961,179,3.405999899,XYZ
123,1697203796,61.51300455,23.78067912,110.1999969,6387.459961,179,3.414999962,XYZ
123,1697203797,61.51299574,23.78061558,110.4000015,6390.97998,179,3.414999962,XYZ
123,1697203798,61.5129918,23.78055481,110.4000015,6394.209961,179,3.424000025,XYZ
123,1697203799,61.51298694,23.78049379,110.4000015,6397.490234,179,3.424000025,XYZ
123,1697203800,61.51298116,23.78042883,110.1999969,6401,180,3.434000015,XYZ
123,1697203801,61.51296607,23.78029355,110.1999969,6408.399902,179,3.434000015,XYZ
123,1697203802,61.51296607,23.78029355,110.1999969,6408.399902,179,3.434000015,XYZ
123,1697203803,61.51295492,23.78023043,110.1999969,6411.97998,180,3.434000015,XYZ
123,1697203804,61.51294185,23.78017092,110.4000015,6415.450195,179,3.443000078,XYZ
123,1697203805,61.51293087,23.78010605,110.1999969,6419.109863,179,3.443000078,XYZ
123,1697203806,61.51291461,23.78003631,110.1999969,6423.240234,179,3.443000078,XYZ
123,1697203807,61.512896,23.77997152,110.1999969,6427.259766,179,3.451999903,XYZ
123,1697203808,61.51287521,23.77990698,110.1999969,6431.399902,179,3.451999903,XYZ
123,1697203809,61.51285426,23.77984378,110.1999969,6435.490234,178,3.461999893,XYZ
123,1697203810,61.51283272,23.77978276,110.1999969,6439.540039,179,3.470999956,XYZ
123,1697203811,61.51280983,23.77972232,110.4000015,6443.629883,178,3.480000019,XYZ
123,1697203812,61.5127846,23.7796577,110.4000015,6448.069824,179,3.49000001,XYZ
123,1697203813,61.51275828,23.7795955,110.4000015,6452.47998,178,3.499000072,XYZ
123,1697203814,61.51273591,23.77954312,110.5999985,6456.220215,180,3.507999897,XYZ
123,1697203815,61.5127126,23.77949232,110.5999985,6459.950195,179,3.517999887,XYZ
123,1697203816,61.51268251,23.77943222,110.5999985,6464.540039,180,3.536000013,XYZ
123,1697203817,61.51265678,23.77937975,110.8000031,6468.509766,179,3.546000004,XYZ
123,1697203818,61.51263088,23.77932603,110.8000031,6472.549805,180,3.555000067,XYZ
123,1697203819,61.51261001,23.77926702,110.8000031,6476.439941,181,3.563999891,XYZ
123,1697203820,61.51258922,23.77921916,110.8000031,6479.859863,180,3.582999945,XYZ
123,1697203821,61.51256114,23.77916593,110.8000031,6484.080078,179,3.592000008,XYZ
123,1697203822,61.51253734,23.77911262,111.1999969,6487.930176,179,3.601999998,XYZ
123,1697203823,61.51251571,23.779062,111.1999969,6491.549805,180,3.611000061,XYZ
123,1697203824,61.51248571,23.77903576,111.1999969,6494.850098,179,3.619999886,XYZ
123,1697203825,61.51244556,23.77902537,111.1999969,6498.399902,179,3.630000114,XYZ
123,1697203826,61.5124106,23.77899083,111.4000015,6502.569824,180,3.630000114,XYZ
123,1697203827,61.51235042,23.77891992,111.4000015,6510.149902,180,3.638999939,XYZ
123,1697203828,61.51235042,23.77891992,111.5999985,6510.149902,179,3.648000002,XYZ
123,1697203829,61.51231874,23.77887122,111.8000031,6514.52002,180,3.657999992,XYZ
123,1697203830,61.51228915,23.77882387,112,6518.660156,179,3.667000055,XYZ
123,1697203831,61.51225914,23.77878246,112,6522.669922,180,3.676000118,XYZ
123,1697203832,61.51222855,23.77875119,112,6526.439941,180,3.686000109,XYZ
123,1697203833,61.51217247,23.77866972,112.1999969,6534.009766,180,3.694999933,XYZ
123,1697203834,61.51217247,23.77866972,112.1999969,6534.009766,179,3.703999996,XYZ
123,1697203835,61.51214833,23.778632,112.1999969,6537.350098,180,3.713999987,XYZ
123,1697203836,61.51212017,23.77859127,112.1999969,6541.160156,179,3.713999987,XYZ
123,1697203837,61.5120941,23.77854927,112.1999969,6544.819824,180,3.72300005,XYZ
123,1697203838,61.51206887,23.77850477,112.1999969,6548.490234,181,3.72300005,XYZ
123,1697203839,61.51204398,23.77846512,112.4000015,6551.959961,181,3.732000113,XYZ
123,1697203840,61.51201791,23.77842304,112.4000015,6555.629883,179,3.732000113,XYZ
123,1697203841,61.51198799,23.77837845,112.4000015,6559.720215,180,3.732000113,XYZ
123,1697203842,61.51196016,23.77834082,112.8000031,6563.410156,180,3.732000113,XYZ
123,1697203843,61.51192873,23.77830083,113,6567.5,181,3.732000113,XYZ
123,1697203844,61.51189663,23.77825817,113,6571.72998,180,3.732000113,XYZ
123,1697203845,61.51186796,23.77821484,113.1999969,6575.649902,181,3.742000103,XYZ
123,1697203846,61.51183661,23.77817092,113.4000015,6579.850098,180,3.742000103,XYZ
123,1697203847,61.51180929,23.77814116,113.5999985,6583.279785,180,3.750999928,XYZ
123,1697203848,61.51178473,23.77812373,113.1999969,6586.149902,181,3.750999928,XYZ
123,1697203849,61.51176101,23.77810151,113.5999985,6589.040039,181,3.750999928,XYZ
123,1697203850,61.51171591,23.77806078,113.8000031,6594.5,181,3.750999928,XYZ
123,1697203851,61.51171591,23.77806078,113.8000031,6594.5,182,3.750999928,XYZ
123,1697203852,61.51169529,23.7780451,113.8000031,6596.959961,181,3.742000103,XYZ
123,1697203853,61.51167291,23.77802432,114,6599.660156,181,3.732000113,XYZ
123,1697203854,61.51165271,23.77799858,114.1999969,6602.299805,182,3.72300005,XYZ
123,1697203855,61.5116326,23.7779674,114.4000015,6605.080078,182,3.703999996,XYZ
123,1697203856,61.51161483,23.77793111,114.4000015,6607.839844,181,3.694999933,XYZ
123,1697203857,61.51159798,23.77789532,114.4000015,6610.52002,181,3.676000118,XYZ
123,1697203858,61.5115792,23.77786288,114.1999969,6613.200195,182,3.657999992,XYZ
123,1697203859,61.51155934,23.77783128,114.4000015,6615.990234,181,3.638999939,XYZ
123,1697203860,61.51153754,23.7778229,114.4000015,6618.029785,182,3.619999886,XYZ
123,1697203861,61.51151366,23.77781904,114.4000015,6620.080078,182,3.601999998,XYZ
123,1697203862,61.51148298,23.77781259,114.1999969,6622.899902,182,3.582999945,XYZ
123,1697203863,61.51145205,23.77780949,114,6626.069824,182,3.555000067,XYZ
123,1697203864,61.51142204,23.77780488,113.8000031,6629.399902,182,3.546000004,XYZ
123,1697203865,61.51139363,23.77779968,113.8000031,6632.580078,183,3.52699995,XYZ
123,1697203866,61.511371,23.7778141,113.5999985,6635.140137,182,3.507999897,XYZ
123,1697203867,61.51133495,23.77781217,113.4000015,6639.100098,182,3.499000072,XYZ
123,1697203868,61.51130059,23.77780932,113.1999969,6642.859863,183,3.49000001,XYZ
123,1697203869,61.51126731,23.77781183,113.1999969,6646.52002,183,3.480000019,XYZ
123,1697203870,61.51123655,23.77781326,113,6649.910156,183,3.470999956,XYZ
123,1697203871,61.5112057,23.77780966,112.8000031,6653.330078,181,3.461999893,XYZ
123,1697203872,61.51116438,23.77778543,112.4000015,6658.100098,182,3.461999893,XYZ
123,1697203873,61.51112993,23.7777649,112,6662.089844,184,3.451999903,XYZ
123,1697203874,61.51109532,23.77773732,111.8000031,6666.189941,181,3.451999903,XYZ
123,1697203875,61.51105676,23.77771695,111.8000031,6670.629883,183,3.451999903,XYZ
123,1697203876,61.51101166,23.77770396,111.5999985,6675.680176,181,3.461999893,XYZ
123,1697203877,61.51096665,23.77770321,111.4000015,6680.689941,182,3.461999893,XYZ
123,1697203878,61.51091829,23.77770044,111.4000015,6686.080078,182,3.480000019,XYZ
123,1697203879,61.51087361,23.77769214,111.1999969,6691.080078,180,3.49000001,XYZ
123,1697203880,61.51082902,23.77768049,110.8000031,6696.069824,182,3.507999897,XYZ
123,1697203881,61.51078418,23.77767219,110.8000031,6701.080078,182,3.52699995,XYZ
123,1697203882,61.51074361,23.77765912,110.8000031,6705.629883,181,3.555000067,XYZ
123,1697203883,61.51070405,23.77765593,111,6710.029785,181,3.582999945,XYZ
123,1697203884,61.51066499,23.77765585,111.1999969,6714.310059,181,3.601999998,XYZ
123,1697203885,61.5106235,23.77766515,111.4000015,6718.839844,180,3.630000114,XYZ
123,1697203886,61.51058905,23.77768267,111.4000015,6722.75,181,3.648000002,XYZ
123,1697203887,61.51055594,23.77770941,111.8000031,6726.689941,181,3.676000118,XYZ
123,1697203888,61.510523,23.77773455,111.5999985,6730.580078,181,3.694999933,XYZ
123,1697203889,61.5104914,23.77775928,111.5999985,6734.339844,182,3.713999987,XYZ
123,1697203890,61.51045896,23.77777965,111.8000031,6738.080078,180,3.72300005,XYZ
123,1697203891,61.51042837,23.77779608,111.5999985,6741.589844,180,3.742000103,XYZ
123,1697203892,61.5103945,23.77781854,111.5999985,6745.52002,180,3.750999928,XYZ
123,1697203893,61.510365,23.77783975,111.8000031,6748.970215,181,3.75999999,XYZ
123,1697203894,61.51033491,23.77785291,112,6752.359863,181,3.769999981,XYZ
123,1697203895,61.51030616,23.77786196,112,6755.529785,182,3.779000044,XYZ
123,1697203896,61.5102728,23.77786732,112.4000015,6759.22998,181,3.779000044,XYZ
123,1697203897,61.51024078,23.77787453,112.4000015,6762.819824,181,3.779000044,XYZ
123,1697203898,61.51020893,23.7778752,112.5999985,6766.359863,181,3.779000044,XYZ
123,1697203899,61.51017942,23.77788124,112.5999985,6769.660156,181,3.779000044,XYZ
123,1697203900,61.51014891,23.77788585,112.4000015,6773.060059,180,3.779000044,XYZ
123,1697203901,61.51011882,23.77789574,112.5999985,6776.450195,181,3.779000044,XYZ
123,1697203902,61.51008873,23.7779068,112.4000015,6779.859863,181,3.779000044,XYZ
123,1697203903,61.51005319,23.77791435,112.8000031,6783.830078,181,3.769999981,XYZ
123,1697203904,61.51001958,23.77792549,112.8000031,6787.609863,181,3.769999981,XYZ
123,1697203905,61.50998622,23.77793656,112.8000031,6791.370117,181,3.75999999,XYZ
123,1697203906,61.50995085,23.7779441,112.8000031,6795.339844,181,3.75999999,XYZ
123,1697203907,61.50991565,23.7779467,113,6799.259766,182,3.75999999,XYZ
123,1697203908,61.50988053,23.77795265,113.1999969,6803.180176,181,3.750999928,XYZ
123,1697203909,61.50984423,23.77796304,113.4000015,6807.259766,181,3.750999928,XYZ
123,1697203910,61.50981154,23.77797453,113.4000015,6810.959961,181,3.750999928,XYZ
123,1697203911,61.50977961,23.77797754,113.5999985,6814.52002,182,3.750999928,XYZ
123,1697203912,61.50974834,23.77798249,113.8000031,6818.009766,182,3.750999928,XYZ
123,1697203913,61.50971708,23.77798861,114,6821.509766,182,3.750999928,XYZ
123,1697203914,61.50968389,23.7779897,114.1999969,6825.200195,181,3.750999928,XYZ
123,1697203915,61.50965329,23.77798266,114.4000015,6828.620117,183,3.750999928,XYZ
123,1697203916,61.50962144,23.77797469,114.5999985,6832.180176,182,3.742000103,XYZ
123,1697203917,61.50958967,23.77796506,114.5999985,6835.75,182,3.742000103,XYZ
123,1697203918,61.50955707,23.77795458,114.8000031,6839.410156,182,3.742000103,XYZ
123,1697203919,61.50952379,23.77793672,115,6843.209961,182,3.732000113,XYZ
123,1697203920,61.50949295,23.77791862,114.8000031,6846.75,182,3.732000113,XYZ
123,1697203921,61.50946068,23.77790605,115.1999969,6850.390137,183,3.732000113,XYZ
123,1697203922,61.50942841,23.77789062,115.4000015,6854.080078,183,3.732000113,XYZ
123,1697203923,61.5093963,23.777869,115.4000015,6857.779785,183,3.72300005,XYZ
123,1697203924,61.50936194,23.77784964,115.8000031,6861.72998,183,3.72300005,XYZ
123,1697203925,61.5093295,23.77783103,116,6865.47998,183,3.72300005,XYZ
123,1697203926,61.50929932,23.77780915,116,6869.02002,182,3.72300005,XYZ
123,1697203927,61.50926722,23.77778962,116.1999969,6872.72998,182,3.713999987,XYZ
123,1697203928,61.5092347,23.77776632,116.4000015,6876.549805,182,3.713999987,XYZ
123,1697203929,61.50920285,23.77774822,116.5999985,6880.220215,182,3.713999987,XYZ
123,1697203930,61.50917427,23.77773196,116.8000031,6883.52002,183,3.713999987,XYZ
123,1697203931,61.50914518,23.77771276,116.8000031,6886.910156,184,3.713999987,XYZ
123,1697203932,61.50911794,23.77769491,117,6890.100098,183,3.713999987,XYZ
123,1697203933,61.50908927,23.777682,117.1999969,6893.359863,183,3.703999996,XYZ
123,1697203934,61.50905876,23.77766758,117.1999969,6896.830078,182,3.703999996,XYZ
123,1697203935,61.50903161,23.77765291,117.4000015,6899.950195,185,3.694999933,XYZ
123,1697203936,61.50900085,23.7776333,117.5999985,6903.529785,184,3.694999933,XYZ
123,1697203937,61.50896908,23.77761134,117.5999985,6907.259766,183,3.686000109,XYZ
123,1697203938,61.50893429,23.77759047,117.8000031,6911.290039,184,3.686000109,XYZ
123,1697203939,61.50890127,23.77757236,118,6915.100098,184,3.676000118,XYZ
123,1697203940,61.50886958,23.77755468,118.1999969,6918.72998,184,3.676000118,XYZ
123,1697203941,61.50883069,23.77753406,118.1999969,6923.200195,183,3.667000055,XYZ
123,1697203942,61.5087923,23.77751419,118,6927.600098,183,3.667000055,XYZ
123,1697203943,61.50876079,23.77749525,118,6931.240234,185,3.667000055,XYZ
123,1697203944,61.50873153,23.7774805,117.8000031,6934.600098,184,3.676000118,XYZ
123,1697203945,61.50870186,23.77746382,117.8000031,6938.02002,183,3.676000118,XYZ
123,1697203946,61.50867051,23.77744798,118,6941.609863,183,3.676000118,XYZ
123,1697203947,61.50860815,23.77740816,118.1999969,6948.879883,184,3.676000118,XYZ
123,1697203948,61.50860815,23.77740816,118.1999969,6948.879883,184,3.676000118,XYZ
123,1697203949,61.50857731,23.77739224,118.4000015,6952.419922,183,3.676000118,XYZ
123,1697203950,61.50854713,23.77737732,118.4000015,6955.859863,184,3.676000118,XYZ
123,1697203951,61.50851704,23.77736147,118.4000015,6959.319824,184,3.676000118,XYZ
123,1697203952,61.50848863,23.7773484,118.4000015,6962.549805,184,3.676000118,XYZ
123,1697203953,61.5084603,23.77733901,118.4000015,6965.740234,184,3.676000118,XYZ
123,1697203954,61.50843255,23.77733147,118.4000015,6968.850098,183,3.667000055,XYZ
123,1697203955,61.50836851,23.77730783,118.4000015,6976.080078,184,3.667000055,XYZ
123,1697203956,61.50836851,23.77730783,118.5999985,6976.080078,185,3.657999992,XYZ
123,1697203957,61.50833884,23.7772961,118.4000015,6979.419922,184,3.648000002,XYZ
123,1697203958,61.50827824,23.77727103,118.5999985,6986.299805,183,3.648000002,XYZ
123,1697203959,61.50824731,23.77725846,118.8000031,6989.810059,183,3.638999939,XYZ
123,1697203960,61.50821965,23.77724379,119.1999969,6992.97998,184,3.638999939,XYZ
123,1697203961,61.50821965,23.77724379,119.1999969,6992.97998,184,3.630000114,XYZ
123,1697203962,61.50819266,23.77722745,119.1999969,6996.100098,183,3.630000114,XYZ
123,1697203963,61.50816366,23.77721169,119.4000015,6999.439941,184,3.619999886,XYZ
123,1697203964,61.50813525,23.77719979,119.4000015,7002.660156,184,3.611000061,XYZ
123,1697203965,61.50807791,23.77717959,119.8000031,7009.129883,183,3.611000061,XYZ
123,1697203966,61.50807791,23.77717959,119.8000031,7009.129883,183,3.611000061,XYZ
123,1697203967,61.50807791,23.77717959,120,7009.129883,184,3.601999998,XYZ
123,1697203968,61.50804707,23.77716249,119.8000031,7012.680176,185,3.592000008,XYZ
123,1697203969,61.50801555,23.77714866,119.8000031,7016.259766,184,3.582999945,XYZ
123,1697203970,61.50798697,23.77713894,119.8000031,7019.490234,183,3.573999882,XYZ
123,1697203971,61.50795948,23.77712544,119.8000031,7022.640137,184,3.573999882,XYZ
123,1697203972,61.5079345,23.77710532,119.8000031,7025.620117,183,3.563999891,XYZ
123,1697203973,61.5079081,23.77708076,120,7028.839844,184,3.555000067,XYZ
123,1697203974,61.50788178,23.77705193,120.1999969,7032.149902,183,3.555000067,XYZ
123,1697203975,61.50785571,23.77701882,120.4000015,7035.549805,184,3.546000004,XYZ
123,1697203976,61.50782755,23.77697985,120.5999985,7039.310059,183,3.536000013,XYZ
123,1697203977,61.50777415,23.77689427,120.4000015,7046.779785,183,3.52699995,XYZ
123,1697203978,61.50777415,23.77689427,120.5999985,7046.779785,183,3.52699995,XYZ
123,1697203979,61.50774842,23.7768506,120.8000031,7050.47998,184,3.517999887,XYZ
123,1697203980,61.50772495,23.77680492,120.8000031,7054.029785,183,3.517999887,XYZ
123,1697203981,61.50768153,23.77669964,120.8000031,7061.430176,183,3.517999887,XYZ
123,1697203982,61.50768153,23.77669964,120.5999985,7061.430176,183,3.517999887,XYZ
123,1697203983,61.50765873,23.77664809,120.5999985,7065.160156,182,3.517999887,XYZ
123,1697203984,61.50763602,23.77659663,120.5999985,7068.890137,182,3.517999887,XYZ
123,1697203985,61.50761213,23.77654583,120.5999985,7072.680176,180,3.517999887,XYZ
123,1697203986,61.50758623,23.77649185,120.5999985,7076.740234,180,3.517999887,XYZ
123,1697203987,61.50756327,23.77643913,120.5999985,7080.529785,180,3.52699995,XYZ
123,1697203988,61.50754072,23.77638943,120.5999985,7084.169922,180,3.52699995,XYZ
123,1697203989,61.50749713,23.77628339,120.5999985,7091.609863,179,3.52699995,XYZ
123,1697203990,61.50749713,23.77628339,120.5999985,7091.609863,182,3.536000013,XYZ
123,1697203991,61.50747442,23.77622874,120.5999985,7095.459961,180,3.536000013,XYZ
123,1697203992,61.50745338,23.77617753,120.5999985,7099.049805,181,3.536000013,XYZ
123,1697203993,61.50740904,23.77607519,120.5999985,7106.390137,182,3.546000004,XYZ
123,1697203994,61.50740904,23.77607519,120.4000015,7106.390137,182,3.546000004,XYZ
123,1697203995,61.50738725,23.77602347,120.4000015,7110.060059,182,3.555000067,XYZ
123,1697203996,61.50736537,23.77597167,120.4000015,7113.740234,182,3.555000067,XYZ
123,1697203997,61.50734433,23.77592431,120.1999969,7117.169922,182,3.555000067,XYZ
123,1697203998,61.50732296,23.77587268,119.8000031,7120.799805,182,3.563999891,XYZ
123,1697203999,61.50727912,23.77576422,119.8000031,7128.359863,182,3.563999891,XYZ
123,1697204000,61.50727912,23.77576422,119.5999985,7128.359863,183,3.563999891,XYZ
123,1697204001,61.50725724,23.77571091,119.8000031,7132.100098,183,3.573999882,XYZ
123,1697204002,61.50723595,23.77565836,119.5999985,7135.77002,182,3.573999882,XYZ
123,1697204003,61.50721391,23.77560664,119.4000015,7139.450195,182,3.573999882,XYZ
123,1697204004,61.50719245,23.77555551,119,7143.069824,182,3.582999945,XYZ
123,1697204005,61.50716915,23.77550656,119.1999969,7146.740234,183,3.582999945,XYZ
123,1697204006,61.50714652,23.77545493,118.8000031,7150.470215,183,3.582999945,XYZ
123,1697204007,61.50712422,23.7754069,119,7154.029785,182,3.592000008,XYZ
123,1697204008,61.50710142,23.77535753,118.8000031,7157.680176,183,3.592000008,XYZ
123,1697204009,61.50707871,23.77530523,118.5999985,7161.439941,183,3.592000008,XYZ
